"","cmplnt_num","cmplnt_fr_dt","cmplnt_fr_tm","addr_pct_cd","rpt_dt","ky_cd","ofns_desc","pd_cd","pd_desc","crm_atpt_cptd_cd","law_cat_cd","boro_nm","loc_of_occur_desc","prem_typ_desc","juris_desc","jurisdiction_code","housing_psa","x_coord_cd","y_coord_cd","susp_age_group","susp_race","susp_sex","latitude","longitude","lat_lon.latitude","lat_lon.longitude","patrol_boro","vic_age_group","vic_race","vic_sex","cmplnt_to_dt","cmplnt_to_tm","parks_nm","hadevelopt","transit_district","station_name"
"8400","813595031",2015-02-10,"16:45:00","50",2015-02-10,"341","PETIT LARCENY","338","LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","NA","1008625","258207",NA,"WHITE HISPANIC","M","40.875367515","-73.911862306","40.875367515","-73.911862306","PATROL BORO BRONX","25-44","WHITE HISPANIC","F",2015-02-10,"16:55:00",NA,NA,NA,NA
"8401","192204547",2013-10-23,"19:30:00","44",2013-10-23,"106","FELONY ASSAULT","109","ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","BRONX","INSIDE","CHAIN STORE","N.Y. POLICE DEPT","0","NA","1007188","243233","25-44","BLACK","F","40.834272213","-73.917109679","40.834272213","-73.917109679","PATROL BORO BRONX","45-64","BLACK","M",NA,NA,"NA",NA,NA,NA
"8402","661673579",2015-08-08,"10:15:00","78",2015-08-08,"232","POSSESSION OF STOLEN PROPERTY","490","STOLEN PROPERTY 3,POSSESSION","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","DRUG STORE","N.Y. POLICE DEPT","0","NA","988377","182866","45-64","WHITE HISPANIC","M","40.668608913","-73.985124619","40.668608913","-73.985124619","PATROL BORO BKLYN SOUTH",NA,"UNKNOWN","D",2015-08-08,"10:20:00",NA,NA,NA,NA
"8403","957843394",2012-05-01,"06:45:00","26",2012-05-01,"341","PETIT LARCENY","338","LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","NA","995632","233207",NA,"UNKNOWN","M","40.806776121","-73.958886956","40.806776121","-73.958886956","PATROL BORO MAN NORTH","18-24","WHITE","M",2012-05-01,"06:50:00","NA",NA,NA,NA
"8404","678662580",2015-09-04,"10:30:00","40",2015-09-04,"578","HARRASSMENT 2","637","HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","NA","1009804","235987","25-44","UNKNOWN","M","40.814376825","-73.907683759","40.814376825","-73.907683759","PATROL BORO BRONX","25-44","UNKNOWN","F",NA,NA,NA,NA,NA,NA
"8405","719405137",2011-02-07,"05:35:00","103",2011-02-07,"355","OFFENSES AGAINST THE PERSON","115","RECKLESS ENDANGERMENT 2","COMPLETED","MISDEMEANOR","QUEENS",NA,"STREET","N.Y. POLICE DEPT","0","NA","1050455","199291",NA,NA,NA,"40.713445023","-73.761187786","40.713445023","-73.761187786","PATROL BORO QUEENS SOUTH","18-24","BLACK","F",NA,NA,"NA",NA,NA,NA
"8406","146021888",2016-12-26,"22:00:00","106",2016-12-26,"348","VEHICLE AND TRAFFIC LAWS","916","LEAVING SCENE-ACCIDENT-PERSONA","COMPLETED","MISDEMEANOR","QUEENS",NA,"STREET","N.Y. POLICE DEPT","0","NA","1033564","182012",NA,NA,NA,"40.666128503","-73.822243024","40.666128503","-73.822243024","PATROL BORO QUEENS SOUTH","UNKNOWN","UNKNOWN","F",2016-12-26,"22:30:00",NA,NA,NA,NA
"8407","855426580",2013-01-09,"19:45:00","112",2013-01-10,"109","GRAND LARCENY","421","LARCENY,GRAND FROM VEHICLE/MOTORCYCLE","COMPLETED","FELONY","QUEENS","OPPOSITE OF","STREET","N.Y. POLICE DEPT","0","NA","1023872","205253",NA,NA,NA,"40.729968235","-73.857042251","40.729968235","-73.857042251","PATROL BORO QUEENS NORTH","25-44","WHITE","M",2013-01-10,"07:50:00","NA",NA,NA,NA
"8408","500801274",2014-12-18,"13:30:00","75",2014-12-23,"109","GRAND LARCENY","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","BROOKLYN","INSIDE","PUBLIC SCHOOL","N.Y. POLICE DEPT","0","NA","1019054","178760","<18","BLACK","F","40.657271416","-73.874562816","40.657271416","-73.874562816","PATROL BORO BKLYN NORTH","25-44","WHITE","F",2014-12-19,"21:00:00",NA,NA,NA,NA
"8409","859775349",2014-07-17,"21:30:00","40",2014-07-17,"352","CRIMINAL TRESPASS","205","TRESPASS 2, CRIMINAL","COMPLETED","MISDEMEANOR","BRONX","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE","2","845","1005279","236126",NA,NA,NA,"40.81477027","-73.924030562","40.81477027","-73.924030562","PATROL BORO BRONX",NA,"UNKNOWN","E",2014-07-17,"21:34:00",NA,NA,NA,NA
"8410","441818987",2011-01-26,"18:00:00","101",2011-01-26,"344","ASSAULT 3 & RELATED OFFENSES","113","MENACING,UNCLASSIFIED","COMPLETED","MISDEMEANOR","QUEENS","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","NA","1053400","157005",NA,NA,NA,"40.597357144","-73.750998265","40.597357144","-73.750998265","PATROL BORO QUEENS SOUTH","45-64","WHITE HISPANIC","F",2011-01-26,"18:36:00","NA",NA,NA,NA
"8411","568328259",2016-10-02,"19:00:00","78",2016-10-21,"578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BROOKLYN","INSIDE","STORE UNCLASSIFIED","N.Y. POLICE DEPT","0","NA","990421","188642","UNKNOWN","WHITE","M","40.684461543","-73.97775121","40.684461543","-73.97775121","PATROL BORO BKLYN SOUTH","18-24","BLACK","F",2016-10-21,"18:30:00",NA,NA,NA,NA
"8412","235401397",2017-06-16,"21:00:00","60",2017-06-17,"341","PETIT LARCENY","321","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","BROOKLYN","FRONT OF","STREET","N.Y. POLICE DEPT","0","NA","992486","149015","UNKNOWN","UNKNOWN","U","40.575692114","-73.970353973","40.575692114","-73.970353973","PATROL BORO BKLYN SOUTH","45-64","WHITE","M",2017-06-17,"00:01:00",NA,NA,NA,NA
"8413","662914415",2015-04-10,"00:01:00","108",2015-04-10,"126","MISCELLANEOUS PENAL LAW","198","CRIMINAL CONTEMPT 1","COMPLETED","FELONY","QUEENS","FRONT OF","STREET","N.Y. POLICE DEPT","0","NA","1012510","210305","18-24","UNKNOWN","M","40.743878316","-73.898015948","40.743878316","-73.898015948","PATROL BORO QUEENS NORTH","65+","BLACK HISPANIC","F",2015-04-10,"00:30:00",NA,NA,NA,NA
"8414","642341544",2014-01-12,"01:00:00","44",2014-01-12,"578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","NA","1008151","241893","25-44","BLACK HISPANIC","M","40.830591745","-73.913634432","40.830591745","-73.913634432","PATROL BORO BRONX","45-64","WHITE HISPANIC","F",2014-01-12,"02:00:00",NA,NA,NA,NA
"8415","322375573",2014-08-07,"05:00:00","78",2014-08-07,"109","GRAND LARCENY","421","LARCENY,GRAND FROM VEHICLE/MOTORCYCLE","COMPLETED","FELONY","BROOKLYN","FRONT OF","STREET","N.Y. POLICE DEPT","0","NA","989676","186583",NA,NA,NA,"40.678810543","-73.98043905","40.678810543","-73.98043905","PATROL BORO BKLYN SOUTH","45-64","BLACK","F",2014-08-07,"16:30:00",NA,NA,NA,NA
"8416","576830644",2013-08-06,"23:00:00","44",2013-08-07,"578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","NA","1005738","240744",NA,"BLACK","F","40.827444269","-73.922357559","40.827444269","-73.922357559","PATROL BORO BRONX","25-44","BLACK","F",NA,NA,"NA",NA,NA,NA
"8417","186169819",2017-03-08,"23:59:00","46",2017-03-09,"111","POSSESSION OF STOLEN PROPERTY","494","STOLEN PROPERTY 2,1,POSSESSION","COMPLETED","FELONY","BRONX","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE","2","34133","1005623","248047",NA,NA,NA,"40.847489162","-73.922749825","40.847489162","-73.922749825","PATROL BORO BRONX","25-44","AMERICAN INDIAN/ALASKAN NATIVE","M",2017-03-09,"00:16:00",NA,NA,NA,NA
"8418","783881310",2017-04-21,"14:25:00","25",2017-04-21,"235","DANGEROUS DRUGS","567","MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","MANHATTAN","OPPOSITE OF","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE","2","46823","1000318","232713","<18","BLACK HISPANIC","M","40.805412948","-73.941961193","40.805412948","-73.941961193","PATROL BORO MAN NORTH","UNKNOWN","UNKNOWN","E",2017-04-21,"14:31:00",NA,NA,NA,NA
"8419","568011337",2013-02-22,"22:10:00","46",2013-02-22,"236","DANGEROUS WEAPONS","782","WEAPONS, POSSESSION, ETC","COMPLETED","MISDEMEANOR","BRONX",NA,"STREET","N.Y. POLICE DEPT","0","NA","1011698","251174",NA,NA,NA,"40.856055051","-73.900779259","40.856055051","-73.900779259","PATROL BORO BRONX",NA,"UNKNOWN","E",2013-02-22,"22:30:00","NA",NA,NA,NA
"8420","706868857",2017-12-05,"10:00:00","61",2017-12-06,"107","BURGLARY","224","BURGLARY,RESIDENCE,UNKNOWN TIM","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","NA","994036","158398",NA,NA,NA,"40.601445003","-73.964760788","40.601445003","-73.964760788","PATROL BORO BKLYN SOUTH","25-44","WHITE","F",2017-12-06,"15:20:00",NA,NA,NA,NA
"8421","847011681",2012-05-22,"17:00:00","9",2012-05-23,"341","PETIT LARCENY","349","LARCENY,PETIT OF LICENSE PLATE","COMPLETED","MISDEMEANOR","MANHATTAN","OPPOSITE OF","STREET","N.Y. POLICE DEPT","0","NA","989136","203619",NA,"UNKNOWN","U","40.725570691","-73.982373558","40.725570691","-73.982373558","PATROL BORO MAN SOUTH",NA,"UNKNOWN","M",2012-05-23,"16:00:00","NA",NA,NA,NA
"8422","659858383",2012-10-05,"08:00:00","113",2012-10-05,"341","PETIT LARCENY","338","LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","QUEENS","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","NA","1046125","185873",NA,NA,NA,"40.676647179","-73.77693008","40.676647179","-73.77693008","PATROL BORO QUEENS SOUTH","45-64","BLACK","M",2012-10-05,"08:05:00","NA",NA,NA,NA
"8423","763348155",2013-08-14,"04:50:00","6",2013-08-14,"360",NA,"661","LEWDNESS,PUBLIC","COMPLETED","MISDEMEANOR","MANHATTAN","FRONT OF","STREET","N.Y. POLICE DEPT","0","NA","982360","206571",NA,NA,NA,"40.733674357","-74.006821088","40.733674357","-74.006821088","PATROL BORO MAN SOUTH",NA,"UNKNOWN","E",2013-08-14,"04:57:00","NA",NA,NA,NA
"8424","567974359",2017-11-02,"19:00:00","102",2017-11-03,"578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","QUEENS","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","NA","1033339","194957","45-64","BLACK","M","40.701660759","-73.822959758","40.701660759","-73.822959758","PATROL BORO QUEENS SOUTH","25-44","BLACK","F",2017-11-02,"19:00:00",NA,NA,NA,NA
"8425","809884584",2014-06-17,"05:55:00","13",2014-06-17,"578","HARRASSMENT 2","637","HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","MANHATTAN","INSIDE","OTHER","N.Y. POLICE DEPT","0","NA","986109","210622",NA,"UNKNOWN","U","40.744793357","-73.993292546","40.744793357","-73.993292546","PATROL BORO MAN SOUTH","45-64","BLACK","M",2014-06-17,"06:10:00",NA,NA,NA,NA
"8426","195247267",2017-08-05,"19:10:00","40",2017-08-05,"235","DANGEROUS DRUGS","567","MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","BRONX","OPPOSITE OF","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE","2","818","1004960","234094","45-64","WHITE HISPANIC","M","40.809193751","-73.925189274","40.809193751","-73.925189274","PATROL BORO BRONX","UNKNOWN","UNKNOWN","E",2017-08-05,"19:11:00",NA,NA,NA,NA
"8427","765901277",2017-06-28,"16:10:00","13",2017-06-28,"341","PETIT LARCENY","333","LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","DEPARTMENT STORE","N.Y. POLICE DEPT","0","NA","986177","209816","18-24","BLACK HISPANIC","M","40.742581073","-73.993047372","40.742581073","-73.993047372","PATROL BORO MAN SOUTH","UNKNOWN","UNKNOWN","D",NA,NA,NA,NA,NA,NA
"8428","842115201",2013-04-30,"20:15:00","78",2013-04-30,"106","FELONY ASSAULT","105","STRANGULATION 1ST","COMPLETED","FELONY","BROOKLYN","INSIDE","DEPARTMENT STORE","N.Y. POLICE DEPT","0","NA","991221","188242",NA,NA,NA,"40.68336304","-73.974867134","40.68336304","-73.974867134","PATROL BORO BKLYN SOUTH","25-44","BLACK","F",2013-04-30,"20:25:00","NA",NA,NA,NA
"8429","184234005",2015-07-21,"22:40:00","52",2015-07-21,"344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","BRONX",NA,"STREET","N.Y. POLICE DEPT","0","NA","1008368","253290",NA,"UNKNOWN","U","40.861872559","-73.912809305","40.861872559","-73.912809305","PATROL BORO BRONX","18-24","WHITE HISPANIC","M",2015-07-21,"22:45:00",NA,NA,NA,NA
"8430","467207624",2014-08-01,"08:00:00","70",2014-08-01,"351","CRIMINAL MISCHIEF & RELATED OF","254","MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","BROOKLYN","FRONT OF","STREET","N.Y. POLICE DEPT","0","NA","996544","165944",NA,"UNKNOWN","U","40.622154097","-73.955715421","40.622154097","-73.955715421","PATROL BORO BKLYN SOUTH","25-44","WHITE","M",2014-08-01,"21:00:00",NA,NA,NA,NA
"8431","195964057",2014-09-18,"10:45:00","43",2014-09-18,"235","DANGEROUS DRUGS","567","MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","BRONX","FRONT OF","STREET","N.Y. POLICE DEPT","0","NA","1023068","244529","18-24","WHITE HISPANIC","M","40.837773833","-73.859716199","40.837773833","-73.859716199","PATROL BORO BRONX",NA,"UNKNOWN","E",2014-09-18,"10:53:00",NA,NA,NA,NA
"8432","612728073",2012-04-13,"23:30:00","81",2012-04-14,"344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","NA","1007437","186037",NA,NA,NA,"40.677283194","-73.916407097","40.677283194","-73.916407097","PATROL BORO BKLYN NORTH","45-64","BLACK","F",2012-04-13,"23:40:00","NA",NA,NA,NA
"8433","984709230",2012-11-29,"04:00:00","105",2012-11-29,"344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","QUEENS","FRONT OF","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","NA","1059410","196513",NA,"BLACK","M","40.705748566","-73.728916652","40.705748566","-73.728916652","PATROL BORO QUEENS SOUTH","25-44","BLACK","F",2012-11-29,"04:54:00","NA",NA,NA,NA
"8434","150775957",2014-11-08,"00:45:00","78",2014-11-11,"109","GRAND LARCENY","408","LARCENY,GRAND FROM PERSON,LUSH WORKER(SLEEPING/UNCON VICTIM)","COMPLETED","FELONY","BROOKLYN",NA,"TRANSIT - NYC SUBWAY","N.Y. TRANSIT POLICE","1","NA","990502","188496",NA,NA,NA,"40.68406075","-73.977459292","40.68406075","-73.977459292","PATROL BORO BKLYN SOUTH","25-44","WHITE HISPANIC","F",NA,NA,NA,NA,"32","ATLANTIC AVENUE"
"8435","400388170",2016-06-28,"17:00:00","84",2016-06-28,"361","OFF. AGNST PUB ORD SENSBLTY &","661","LEWDNESS,PUBLIC","COMPLETED","MISDEMEANOR","BROOKLYN",NA,"TRANSIT - NYC SUBWAY","N.Y. TRANSIT POLICE","1","NA","987772","191476",NA,NA,NA,"40.692241674","-73.987300996","40.692241674","-73.987300996","PATROL BORO BKLYN NORTH","45-64","WHITE","F",2016-06-28,"17:18:00",NA,NA,"30","JAY STREET-BOROUGH HALL"
"8436","417345018",2016-08-31,"12:15:00","62",2016-08-31,"232","POSSESSION OF STOLEN PROPERTY","490","STOLEN PROPERTY 3,POSSESSION","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","OTHER","N.Y. POLICE DEPT","0","NA","987500","157358","45-64","ASIAN / PACIFIC ISLANDER","M","40.59859522","-73.988298269","40.59859522","-73.988298269","PATROL BORO BKLYN SOUTH","UNKNOWN","UNKNOWN","E",2016-08-31,"12:25:00",NA,NA,NA,NA
"8437","511455424",2013-04-11,"17:45:00","33",2013-04-11,"235","DANGEROUS DRUGS","567","MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","MANHATTAN",NA,"STREET","N.Y. POLICE DEPT","0","NA","1002184","247084",NA,NA,NA,"40.844853664","-73.935182488","40.844853664","-73.935182488","PATROL BORO MAN NORTH",NA,"UNKNOWN","E",2013-04-11,"17:52:00","NA",NA,NA,NA
"8438","258409845",2016-01-01,"02:24:00","122",2016-01-01,"344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","STATEN ISLAND","FRONT OF","STREET","N.Y. POLICE DEPT","0","NA","953949","150998",NA,NA,NA,"40.581087094","-74.109086022","40.581087094","-74.109086022","PATROL BORO STATEN ISLAND","18-24","WHITE","M",2016-01-01,"02:30:00",NA,NA,NA,NA
"8439","609878946",2017-09-24,"15:00:00","32",2017-09-24,"106","FELONY ASSAULT","109","ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","MANHATTAN",NA,"STREET","N.Y. POLICE DEPT","0","NA","999433","236538","UNKNOWN","UNKNOWN","M","40.815913077","-73.945149307","40.815913077","-73.945149307","PATROL BORO MAN NORTH","<18","BLACK HISPANIC","M",2017-09-24,"15:45:00",NA,NA,NA,NA
"8440","770140634",2016-05-04,"17:39:00","112",2016-05-04,"109","GRAND LARCENY","415","LARCENY,GRAND FROM PERSON,PICK","COMPLETED","FELONY","QUEENS","INSIDE","CLOTHING/BOUTIQUE","N.Y. POLICE DEPT","0","NA","1021974","206302",NA,NA,NA,"40.732855777","-73.863884488","40.732855777","-73.863884488","PATROL BORO QUEENS NORTH","18-24","WHITE","F",2016-05-04,"18:00:00",NA,NA,NA,NA
"8441","296389455",2012-06-05,"19:50:00","73",2012-06-05,"235","DANGEROUS DRUGS","567","MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","BROOKLYN",NA,"STREET","N.Y. POLICE DEPT","0","NA","1010445","181444",NA,NA,NA,"40.664668053","-73.905580436","40.664668053","-73.905580436","PATROL BORO BKLYN NORTH",NA,"UNKNOWN","E",2012-06-05,"19:55:00","NA",NA,NA,NA
"8442","381220477",2012-05-14,"19:05:00","18",2012-05-14,"578","HARRASSMENT 2","637","HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","MANHATTAN","INSIDE","HOSPITAL","N.Y. POLICE DEPT","0","NA","987618","219846","25-44","WHITE HISPANIC","M","40.77011044","-73.987842129","40.77011044","-73.987842129","PATROL BORO MAN SOUTH","45-64","BLACK","M",2012-05-14,"19:10:00","NA",NA,NA,NA
"8443","897922921",2014-11-23,"13:40:00","94",2014-11-23,"578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BROOKLYN","FRONT OF","STREET","N.Y. POLICE DEPT","0","NA","999150","203878","25-44","WHITE HISPANIC","M","40.726270385","-73.946244115","40.726270385","-73.946244115","PATROL BORO BKLYN NORTH",NA,"UNKNOWN","F",2014-11-23,"13:45:00",NA,NA,NA,NA
"8444","500130253",2013-09-05,"22:00:00","90",2013-09-06,"107","BURGLARY","223","BURGLARY,RESIDENCE,NIGHT","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE","2","530","995423","197288",NA,"UNKNOWN","U","40.708187907","-73.959701599","40.708187907","-73.959701599","PATROL BORO BKLYN NORTH","25-44","BLACK","F",2013-09-06,"13:00:00","NA","WILLIAMS PLAZA",NA,NA
"8445","914516904",2013-07-11,"14:40:00","24",2013-07-11,"352","CRIMINAL TRESPASS","205","TRESPASS 2, CRIMINAL","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE","2","696","993964","229442",NA,NA,NA,"40.796444217","-73.964917615","40.796444217","-73.964917615","PATROL BORO MAN NORTH",NA,"UNKNOWN","E",2013-07-11,"15:12:00","NA","DOUGLASS",NA,NA
"8446","907337304",2017-09-25,"17:30:00","68",2017-09-26,"121","CRIMINAL MISCHIEF & RELATED OF","267","MISCHIEF, CRIMINAL 3 & 2, OF M","COMPLETED","FELONY","BROOKLYN","FRONT OF","STREET","N.Y. POLICE DEPT","0","NA","979644","163943",NA,NA,NA,"40.616669098","-74.016592025","40.616669098","-74.016592025","PATROL BORO BKLYN SOUTH","45-64","WHITE","M",2017-09-26,"07:15:00",NA,NA,NA,NA
"8447","379745425",2015-03-12,"02:40:00","18",2015-03-12,"109","GRAND LARCENY","415","LARCENY,GRAND FROM PERSON,PICK","COMPLETED","FELONY","MANHATTAN","FRONT OF","STREET","N.Y. POLICE DEPT","0","NA","987530","215975",NA,"BLACK","M","40.759485576","-73.98816172","40.759485576","-73.98816172","PATROL BORO MAN SOUTH","18-24","WHITE","F",2015-03-12,"02:45:00",NA,NA,NA,NA
"8448","937147777",2013-01-03,"21:50:00","25",2013-01-03,"105","ROBBERY","386","ROBBERY,PERSONAL ELECTRONIC DEVICE","COMPLETED","FELONY","MANHATTAN","FRONT OF","STREET","N.Y. POLICE DEPT","0","NA","1001029","230826",NA,"BLACK","M","40.80023233","-73.939397661","40.80023233","-73.939397661","PATROL BORO MAN NORTH","25-44","WHITE","M",2013-01-03,"21:55:00","NA",NA,NA,NA
"8449","777995143",2015-05-30,"09:30:00","90",2015-05-30,"348","VEHICLE AND TRAFFIC LAWS","916","LEAVING SCENE-ACCIDENT-PERSONA","COMPLETED","MISDEMEANOR","BROOKLYN",NA,"STREET","N.Y. POLICE DEPT","0","NA","998419","198378",NA,"UNKNOWN","U","40.711175407","-73.948893048","40.711175407","-73.948893048","PATROL BORO BKLYN NORTH","25-44","WHITE","M",2015-05-30,"09:35:00",NA,NA,NA,NA
"8450","670382116",2011-02-05,"19:40:00","42",2011-02-05,"352","CRIMINAL TRESPASS","205","TRESPASS 2, CRIMINAL","COMPLETED","MISDEMEANOR","BRONX","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE","2","865","1009394","242828",NA,NA,NA,"40.833154599","-73.909139311","40.833154599","-73.909139311","PATROL BORO BRONX",NA,"UNKNOWN","E",2011-02-05,"19:40:00","NA","WEBSTER",NA,NA
"8451","732842514",2017-04-01,"09:00:00","104",2017-05-25,"578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","QUEENS","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","NA","1008040","196413","45-64","WHITE","M","40.705761312","-73.914196507","40.705761312","-73.914196507","PATROL BORO QUEENS NORTH","25-44","WHITE","F",2017-05-24,"13:00:00",NA,NA,NA,NA
"8452","221442229",2017-08-04,"00:40:00","115",2017-08-05,"235","DANGEROUS DRUGS","567","MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","QUEENS","REAR OF","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","NA","1015586","211958","25-44","BLACK HISPANIC","M","40.748405019","-73.886907501","40.748405019","-73.886907501","PATROL BORO QUEENS NORTH","UNKNOWN","UNKNOWN","E",2017-08-04,"00:45:00",NA,NA,NA,NA
"8453","606160155",2014-04-01,"16:10:00","20",2014-04-01,"236","DANGEROUS WEAPONS","782","WEAPONS, POSSESSION, ETC","COMPLETED","MISDEMEANOR","MANHATTAN",NA,"TRANSIT - NYC SUBWAY","N.Y. TRANSIT POLICE","1","NA","989792","224853",NA,NA,NA,"40.783852245","-73.979989319","40.783852245","-73.979989319","PATROL BORO MAN NORTH",NA,"UNKNOWN","E",2014-04-01,"16:20:00",NA,NA,"1","79 STREET"
"8454","284714268",2016-08-04,"12:00:00","75",2016-08-04,"233","SEX CRIMES","681","CHILD, ENDANGERING WELFARE","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","NA","1017141","183798","25-44","BLACK","F","40.671106911","-73.881432957","40.671106911","-73.881432957","PATROL BORO BKLYN NORTH","<18","BLACK","M",2016-08-04,"12:40:00",NA,NA,NA,NA
"8455","193992224",2017-05-18,"21:00:00","52",2017-05-19,"106","FELONY ASSAULT","109","ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","BRONX","FRONT OF","STREET","N.Y. POLICE DEPT","0","NA","1016343","260864","25-44","BLACK HISPANIC","F","40.882635463","-73.883941587","40.882635463","-73.883941587","PATROL BORO BRONX","45-64","BLACK HISPANIC","F",NA,NA,NA,NA,NA,NA
"8456","780783930",2017-12-04,"21:12:00","81",2017-12-04,"126","MISCELLANEOUS PENAL LAW","117","RECKLESS ENDANGERMENT 1","COMPLETED","FELONY","BROOKLYN","FRONT OF","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","NA","1004918","190071","UNKNOWN","BLACK","M","40.688361844","-73.925476281","40.688361844","-73.925476281","PATROL BORO BKLYN NORTH","UNKNOWN","UNKNOWN","E",2017-12-04,"21:13:00",NA,NA,NA,NA
"8457","992943286",2011-01-08,"10:40:00","115",2011-01-08,"347","INTOXICATED & IMPAIRED DRIVING","905","INTOXICATED DRIVING,ALCOHOL","COMPLETED","MISDEMEANOR","QUEENS",NA,"STREET","N.Y. POLICE DEPT","0","NA","1018791","217286",NA,NA,NA,"40.763017072","-73.875313063","40.763017072","-73.875313063","PATROL BORO QUEENS NORTH",NA,"UNKNOWN","E",2011-01-08,"10:40:00","NA",NA,NA,NA
