"","crash_date","crash_time","borough","zip_code","latitude","longitude","location.latitude","location.longitude","location.human_address","cross_street_name","number_of_persons_injured","number_of_persons_killed","number_of_pedestrians_injured","number_of_pedestrians_killed","number_of_cyclist_injured","number_of_cyclist_killed","number_of_motorist_injured","number_of_motorist_killed","contributing_factor_vehicle_1","contributing_factor_vehicle_2","collision_id","vehicle_type_code1","vehicle_type_code2","on_street_name","off_street_name","contributing_factor_vehicle_3","vehicle_type_code_3","contributing_factor_vehicle_4","vehicle_type_code_4","contributing_factor_vehicle_5","vehicle_type_code_5"
"7826",2021-03-15,"21:45","MANHATTAN","10024","40.7852940","-73.9693450","40.785294","-73.969345",NA,NA,"1","0","0","0","0","0","1","0","Following Too Closely","Unspecified","4399405","Station Wagon/Sport Utility Vehicle","Taxi","TRANSVERSE ROAD NUMBER THREE    ","CENTRAL PARK WEST",NA,NA,NA,NA,NA,NA
"7827",2021-03-15,"21:51",NA,NA,"40.8090480","-73.9285600","40.809048","-73.92856",NA,NA,"1","0","0","0","0","0","1","0","Alcohol Involvement","Unspecified","4399230","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle","EAST 135 STREET                 ","LINCOLN AVENUE",NA,NA,NA,NA,NA,NA
"7828",2021-03-15,"21:58",NA,NA,"40.6962970","-73.9771600","40.696297","-73.97716",NA,NA,"1","0","0","0","0","0","1","0","Other Vehicular",NA,"4399210","Station Wagon/Sport Utility Vehicle",NA,"BROOKLYN QUEENS EXPRESSWAY      ",NA,NA,NA,NA,NA,NA,NA
"7829",2021-03-15,"22:00","BROOKLYN","11239","40.6508200","-73.8705500","40.65082","-73.87055",NA,"579       GATEWAY DRIVE                 ","0","0","0","0","0","0","0","0","Driver Inattention/Distraction",NA,"4399265","Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7830",2021-03-15,"22:10",NA,NA,"40.8470700","-73.9020540","40.84707","-73.902054",NA,NA,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified","4399549","Sedan","Pick-up Truck","CARTER AVENUE                   ","EAST 176 STREET",NA,NA,NA,NA,NA,NA
"7831",2021-03-15,"22:14","MANHATTAN","10032","40.8417170","-73.9443500","40.841717","-73.94435",NA,"1051      RIVERSIDE DRIVE               ","0","0","0","0","0","0","0","0","Failure to Yield Right-of-Way","Unspecified","4399388","Station Wagon/Sport Utility Vehicle","Sedan",NA,NA,NA,NA,NA,NA,NA,NA
"7832",2021-03-15,"22:15","QUEENS","11385","40.7017100","-73.8809100","40.70171","-73.88091",NA,NA,"1","0","1","0","0","0","0","0","Failure to Yield Right-of-Way",NA,"4403383","Station Wagon/Sport Utility Vehicle",NA,"COOPER AVENUE                   ","70 STREET",NA,NA,NA,NA,NA,NA
"7833",2021-03-15,"22:20",NA,NA,"40.8940930","-73.8626600","40.894093","-73.86266",NA,NA,"0","0","0","0","0","0","0","0","Tire Failure/Inadequate",NA,"4399221","Station Wagon/Sport Utility Vehicle",NA,"BRONX RIVER PARKWAY             ",NA,NA,NA,NA,NA,NA,NA
"7834",2021-03-15,"22:30","BRONX","10458","40.8708270","-73.8834300","40.870827","-73.88343",NA,"314       EAST 201 STREET               ","0","0","0","0","0","0","0","0","Unspecified",NA,"4399651","Sedan",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7835",2021-03-15,"22:30","QUEENS","11363","40.7622900","-73.7571100","40.76229","-73.75711",NA,NA,"0","0","0","0","0","0","0","0","Unspecified",NA,"4399200","Station Wagon/Sport Utility Vehicle",NA,"NORTHERN BOULEVARD              ","CROSS ISLAND PARKWAY",NA,NA,NA,NA,NA,NA
"7836",2021-03-15,"23:17","BROOKLYN","11204","40.6237560","-73.9855350","40.623756","-73.985535",NA,NA,"2","0","0","0","0","0","2","0","Unspecified","Unspecified","4399393","Sedan","Sedan","18 AVENUE                       ","57 STREET",NA,NA,NA,NA,NA,NA
"7837",2021-03-15,"23:40","QUEENS","11354","40.7639580","-73.8281400","40.763958","-73.82814",NA,NA,"0","0","0","0","0","0","0","0","Failure to Yield Right-of-Way","Unspecified","4399227","Sedan","Sedan","NORTHERN BOULEVARD              ","UNION STREET",NA,NA,NA,NA,NA,NA
"7838",2021-03-15,"23:40","STATEN ISLAND","10306","40.5689500","-74.1249100","40.56895","-74.12491",NA,NA,"0","0","0","0","0","0","0","0","Passing or Lane Usage Improper","Unspecified","4399308","Sedan","Station Wagon/Sport Utility Vehicle","AMBOY ROAD                      ","TYSENS LANE","Unspecified","Sedan",NA,NA,NA,NA
"7839",2021-03-15,"3:00","BROOKLYN","11212","40.6624700","-73.9196200","40.66247","-73.91962",NA,"211       TAPSCOTT STREET               ","0","0","0","0","0","0","0","0","Following Too Closely","Unspecified","4399283","Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7840",2021-03-15,"3:20",NA,NA,"40.8291850","-73.9287640","40.829185","-73.928764",NA,NA,"0","0","0","0","0","0","0","0","Passing Too Closely","Unspecified","4399276","Station Wagon/Sport Utility Vehicle","Sedan","MACOMBS DAM BRIDGE              ",NA,NA,NA,NA,NA,NA,NA
"7841",2021-03-15,"4:30","STATEN ISLAND","10301","40.6318200","-74.0879750","40.63182","-74.087975",NA,"407       WOODSTOCK AVENUE              ","0","0","0","0","0","0","0","0","Backing Unsafely","Unspecified","4403614","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA,NA,NA,NA,NA
"7842",2021-03-15,"4:40","MANHATTAN","10035","40.7985900","-73.9335250","40.79859","-73.933525",NA,NA,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified","4399008","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle","1 AVENUE                        ","EAST 120 STREET",NA,NA,NA,NA,NA,NA
"7843",2021-03-15,"5:10","BRONX","10458","40.8562430","-73.8955840","40.856243","-73.895584",NA,NA,"0","0","0","0","0","0","0","0","Other Vehicular",NA,"4399400","Taxi",NA,"WEBSTER AVENUE                  ","EAST 183 STREET",NA,NA,NA,NA,NA,NA
"7844",2021-03-15,"5:15","BROOKLYN","11212","40.6606940","-73.9262100","40.660694","-73.92621",NA,"181       EAST 92 STREET                ","0","0","0","0","0","0","0","0","Backing Unsafely","Unspecified","4398931","Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7845",2021-03-15,"5:20","BROOKLYN","11236","40.6390760","-73.9033700","40.639076","-73.90337",NA,NA,"1","0","0","0","0","0","1","0","Unspecified","Unspecified","4400023","Sedan","Station Wagon/Sport Utility Vehicle","EAST 91 STREET                  ","AVENUE J","Unspecified","Station Wagon/Sport Utility Vehicle","Unspecified","Sedan","Unspecified","Sedan"
"7846",2021-03-15,"5:40",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","Unspecified","Unspecified","4399186","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle","VERRAZANO BRIDGE                ",NA,NA,NA,NA,NA,NA,NA
"7847",2021-03-15,"5:47","MANHATTAN","10031","40.8226900","-73.9494700","40.82269","-73.94947",NA,NA,"1","0","0","0","1","0","0","0","Unspecified","Unspecified","4399145","Sedan","Bike","WEST 141 STREET                 ","AMSTERDAM AVENUE",NA,NA,NA,NA,NA,NA
"7848",2021-03-15,"6:10","QUEENS","11435","40.7048450","-73.8092800","40.704845","-73.80928",NA,NA,"0","0","0","0","0","0","0","0","Aggressive Driving/Road Rage","Unspecified","4399102","Sedan","Station Wagon/Sport Utility Vehicle","88 AVENUE                       ","SUTPHIN BOULEVARD",NA,NA,NA,NA,NA,NA
"7849",2021-03-15,"6:24",NA,NA,"40.8644030","-73.9237750","40.864403","-73.923775",NA,NA,"0","0","0","0","0","0","0","0","Unspecified","Unspecified","4399013","Sedan","Sedan","SHERMAN AVENUE                  ",NA,NA,NA,NA,NA,NA,NA
"7850",2021-03-15,"6:30",NA,NA,"40.6632080","-73.8703840","40.663208","-73.870384",NA,NA,"0","0","0","0","0","0","0","0","Unspecified","Unspecified","4399260","Box Truck","Bus","WORTMAN AVENUE                  ",NA,NA,NA,NA,NA,NA,NA
"7851",2021-03-15,"6:30",NA,NA,"40.7406920","-73.8441800","40.740692","-73.84418",NA,NA,"1","0","0","0","0","0","1","0","Driver Inattention/Distraction","Unspecified","4399193","Sedan","Box Truck","LONG ISLAND EXPRESSWAY          ",NA,NA,NA,NA,NA,NA,NA
"7852",2021-03-15,"6:35","BROOKLYN","11236","40.6343540","-73.9106750","40.634354","-73.910675",NA,NA,"1","0","1","0","0","0","0","0","Failure to Yield Right-of-Way",NA,"4399128","Sedan",NA,"AVENUE J                        ","EAST 81 STREET",NA,NA,NA,NA,NA,NA
"7853",2021-03-15,"6:40","QUEENS","11434","40.6695480","-73.7649500","40.669548","-73.76495",NA,"179-32    143 AVENUE                    ","0","0","0","0","0","0","0","0","Unspecified",NA,"4399158","Sedan",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7854",2021-03-15,"6:45","BROOKLYN","11203","40.6518750","-73.9448800","40.651875","-73.94488",NA,"146       EAST 35 STREET                ","0","0","0","0","0","0","0","0","Unspecified",NA,"4400146","Sedan",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7855",2021-03-15,"7:00","QUEENS","11101","40.7536600","-73.9475800","40.75366","-73.94758",NA,NA,"0","0","0","0","0","0","0","0","Driver Inexperience","Unspecified","4399712","Station Wagon/Sport Utility Vehicle",NA,"QUEENS PLAZA SOUTH              ","10 STREET",NA,NA,NA,NA,NA,NA
"7856",2021-03-15,"7:00","QUEENS","11106","40.7632260","-73.9221900","40.763226","-73.92219",NA,"31-04     33 STREET                     ","0","0","0","0","0","0","0","0","Passing Too Closely","Unspecified","4399357","Sedan","Station Wagon/Sport Utility Vehicle",NA,NA,"Unspecified",NA,NA,NA,NA,NA
"7857",2021-03-15,"7:02",NA,NA,"40.7006260","-73.9868000","40.700626","-73.9868",NA,NA,"0","0","0","0","0","0","0","0","Unspecified",NA,"4399111","Sedan","Sedan","JAY STREET                      ",NA,NA,NA,NA,NA,NA,NA
"7858",2021-03-15,"7:07",NA,NA,"40.8516160","-73.9336800","40.851616","-73.93368",NA,NA,"0","0","0","0","0","0","0","0","Oversized Vehicle","Unspecified","4399023","Ambulance","Sedan","WEST 184 STREET                 ",NA,NA,NA,NA,NA,NA,NA
"7859",2021-03-15,"7:15",NA,NA,"40.8925000","-73.8987900","40.8925","-73.89879",NA,NA,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified","4398971","Sedan","Station Wagon/Sport Utility Vehicle","WEST 246 STREET                 ",NA,NA,NA,NA,NA,NA,NA
"7860",2021-03-15,"7:20","QUEENS","11429","40.7061420","-73.7506940","40.706142","-73.750694",NA,"110-21    FRANCIS LEWIS BOULEVARD       ","0","0","0","0","0","0","0","0","Unspecified",NA,"4398975","Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7861",2021-03-15,"7:22","BRONX","10469","40.8674620","-73.8443000","40.867462","-73.8443",NA,NA,"0","0","0","0","0","0","0","0","Reaction to Uninvolved Vehicle","Unspecified","4399206","Sedan","Sedan","ARNOW AVENUE                    ","FENTON AVENUE",NA,NA,NA,NA,NA,NA
"7862",2021-03-15,"7:25","MANHATTAN","10032","40.8393670","-73.9410250","40.839367","-73.941025",NA,"3959      BROADWAY                      ","0","0","0","0","0","0","0","0","Driver Inexperience","Unspecified","4399389","Taxi","Taxi",NA,NA,NA,NA,NA,NA,NA,NA
"7863",2021-03-15,"7:30","QUEENS","11368","40.7480130","-73.8568340","40.748013","-73.856834",NA,"108-40    45 AVENUE                     ","0","0","0","0","0","0","0","0","Traffic Control Disregarded","Unspecified","4399247","Bus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7864",2021-03-15,"7:45",NA,NA,"40.7984730","-73.9690100","40.798473","-73.96901",NA,NA,"0","0","0","0","0","0","0","0","Unsafe Speed","Unspecified","4399110","Sedan",NA,"BROADWAY                        ",NA,NA,NA,NA,NA,NA,NA
"7865",2021-03-15,"7:45","MANHATTAN","10036","40.7555160","-73.9836300","40.755516","-73.98363",NA,NA,"1","0","0","0","1","0","0","0","Failure to Yield Right-of-Way","Unsafe Speed","4399179","Station Wagon/Sport Utility Vehicle","E-Bike","WEST 43 STREET                  ","AVENUE OF THE AMERICAS",NA,NA,NA,NA,NA,NA
"7866",2021-03-15,"7:45",NA,NA,"40.5971900","-74.0040200","40.59719","-74.00402",NA,NA,"1","0","0","0","0","0","1","0","Driver Inattention/Distraction","Unspecified","4399138","Station Wagon/Sport Utility Vehicle","Sedan","BELT PARKWAY                    ",NA,NA,NA,NA,NA,NA,NA
"7867",2021-03-15,"7:50",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","Turning Improperly","Unspecified","4400123","Sedan","Sedan","st. clair place                 ","12th avenue",NA,NA,NA,NA,NA,NA
"7868",2021-03-15,"7:50","QUEENS","11422","40.6574060","-73.7450700","40.657406","-73.74507",NA,NA,"1","0","0","0","0","0","1","0","Unspecified","Unspecified","4398972","Pick-up Truck","Sedan","BROOKVILLE BOULEVARD            ","147 AVENUE",NA,NA,NA,NA,NA,NA
"7869",2021-03-15,"8:00","BROOKLYN","11220","40.6420900","-74.0007800","40.64209","-74.00078",NA,"855       47 STREET                     ","0","0","0","0","0","0","0","0","Unspecified","Unspecified","4399307","Sedan",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7870",2021-03-15,"8:00",NA,NA,"40.7839360","-73.8531700","40.783936","-73.85317",NA,NA,"0","0","0","0","0","0","0","0","Other Vehicular","Passing Too Closely","4399332","Sedan","Flat Bed","114 STREET                      ",NA,NA,NA,NA,NA,NA,NA
"7871",2021-03-15,"8:05","BROOKLYN","11224","40.5779340","-73.9763700","40.577934","-73.97637",NA,"2875      WEST 8 STREET                 ","1","0","0","0","0","0","1","0","Illnes",NA,"4399103","Pick-up Truck",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7872",2021-03-15,"8:10","BRONX","10469","40.8744050","-73.8400400","40.874405","-73.84004",NA,NA,"0","0","0","0","0","0","0","0","Unspecified","Unspecified","4399588","Flat Bed","Sedan","BURKE AVENUE                    ","WICKHAM AVENUE",NA,NA,NA,NA,NA,NA
"7873",2021-03-15,"8:14","MANHATTAN","10004","40.7040180","-74.0089340","40.704018","-74.008934",NA,"19        OLD SLIP                      ","0","0","0","0","0","0","0","0","Unspecified","Unspecified","4399270","Lunch Wagon","Bus",NA,NA,NA,NA,NA,NA,NA,NA
"7874",2021-03-15,"8:23","QUEENS","11358","40.7636450","-73.7902760","40.763645","-73.790276",NA,NA,"1","0","1","0","0","0","0","0","Failure to Yield Right-of-Way",NA,"4399188","Station Wagon/Sport Utility Vehicle",NA,"CROCHERON AVENUE                ","192 STREET",NA,NA,NA,NA,NA,NA
"7875",2021-03-15,"8:25",NA,NA,NA,NA,NA,NA,NA,NA,"1","0","1","0","0","0","0","0","Driver Inattention/Distraction",NA,"4399244","Sedan",NA,"LIBERTY AVENUE                  ","VANWYCK EXPRESSWAY",NA,NA,NA,NA,NA,NA
